param,rt_0,rt_1,midpoint,k,n_t,t_I,N,S0,I0
44209,1.4000000000000004,3.7000000000000015,147,0.8,365,4,100000,99900,100
63375,1.5000000000000004,3.500000000000002,94,0.3,365,4,100000,99900,100
69241,1.5000000000000004,4.000000000000003,116,0.6,365,4,100000,99900,100
20036,1.3000000000000005,4.000000000000003,110,0.6,365,4,100000,99900,100
57962,1.4000000000000004,4.800000000000003,104,0.7000000000000001,365,4,100000,99900,100
50732,1.4000000000000004,4.200000000000003,158,0.5,365,4,100000,99900,100
6337,1.3000000000000005,2.8000000000000016,193,0.1,365,4,100000,99900,100
96375,1.7000000000000006,4.400000000000003,69,0.6,365,4,100000,99900,100
75860,1.5000000000000004,4.500000000000004,124,0.3,365,4,100000,99900,100
70714,1.5000000000000004,4.100000000000003,143,0.5,365,4,100000,99900,100
59477,1.4000000000000004,4.900000000000004,135,0.4,365,4,100000,99900,100
20251,1.3000000000000005,4.000000000000003,137,0.5,365,4,100000,99900,100
75948,1.5000000000000004,4.500000000000004,135,0.3,365,4,100000,99900,100
87078,1.6000000000000003,4.3000000000000025,102,0.8,365,4,100000,99900,100
38882,1.4000000000000004,3.300000000000002,127,0.5,365,4,100000,99900,100
16660,1.3000000000000005,3.7000000000000015,132,0.4,365,4,100000,99900,100
67018,1.5000000000000004,3.8000000000000025,140,0.2,365,4,100000,99900,100
66891,1.5000000000000004,3.8000000000000025,124,0.3,365,4,100000,99900,100
14540,1.3000000000000005,3.500000000000002,165,0.1,365,4,100000,99900,100
47909,1.4000000000000004,4.000000000000003,126,0.6,365,4,100000,99900,100
21766,1.3000000000000005,4.100000000000003,179,0.5,365,4,100000,99900,100
89200,1.6000000000000003,4.500000000000004,96,0.3,365,4,100000,99900,100
81219,1.5000000000000004,4.900000000000004,121,0.5,365,4,100000,99900,100
26347,1.3000000000000005,4.500000000000004,165,0.3,365,4,100000,99900,100
13031,1.3000000000000005,3.400000000000002,125,0.6,365,4,100000,99900,100
7271,1.3000000000000005,2.9000000000000017,157,0.8,365,4,100000,99900,100
28559,1.3000000000000005,4.700000000000003,150,0.1,365,4,100000,99900,100
49304,1.4000000000000004,4.100000000000003,140,0.5,365,4,100000,99900,100
21422,1.3000000000000005,4.100000000000003,136,0.5,365,4,100000,99900,100
95286,1.6000000000000003,5.000000000000004,104,0.4,365,4,100000,99900,100
32130,1.3000000000000005,5.000000000000004,159,0.4,365,4,100000,99900,100
74566,1.5000000000000004,4.400000000000003,131,0.1,365,4,100000,99900,100
858,1.3000000000000005,2.400000000000001,101,0.4,365,4,100000,99900,100
15429,1.3000000000000005,3.6000000000000023,127,0.4,365,4,100000,99900,100
34197,1.4000000000000004,2.9000000000000017,124,0.3,365,4,100000,99900,100
24733,1.3000000000000005,4.400000000000003,109,0.7000000000000001,365,4,100000,99900,100
18920,1.3000000000000005,3.9000000000000026,119,0.1,365,4,100000,99900,100
93906,1.6000000000000003,4.900000000000004,89,0.7000000000000001,365,4,100000,99900,100
9667,1.3000000000000005,3.100000000000002,155,0.4,365,4,100000,99900,100
46571,1.4000000000000004,3.9000000000000026,120,0.5,365,4,100000,99900,100
20112,1.3000000000000005,4.000000000000003,120,0.2,365,4,100000,99900,100
95,1.3000000000000005,2.100000000000001,105,0.6,365,4,100000,99900,100
63516,1.5000000000000004,3.500000000000002,113,0.3,365,4,100000,99900,100
95074,1.6000000000000003,5.000000000000004,77,0.2,365,4,100000,99900,100
10710,1.3000000000000005,3.200000000000002,135,0.6,365,4,100000,99900,100
70683,1.5000000000000004,4.100000000000003,139,0.6,365,4,100000,99900,100
28609,1.3000000000000005,4.700000000000003,156,0.3,365,4,100000,99900,100
8530,1.3000000000000005,3.0000000000000018,164,0.3,365,4,100000,99900,100
54364,1.4000000000000004,4.500000000000004,132,0.7000000000000001,365,4,100000,99900,100
27256,1.3000000000000005,4.600000000000003,132,0.7000000000000001,365,4,100000,99900,100
69378,1.5000000000000004,4.000000000000003,133,0.7000000000000001,365,4,100000,99900,100
59415,1.4000000000000004,4.900000000000004,127,0.6,365,4,100000,99900,100
98420,1.7000000000000006,4.900000000000004,97,0.6,365,4,100000,99900,100
42655,1.4000000000000004,3.6000000000000023,114,0.8,365,4,100000,99900,100
8587,1.3000000000000005,3.0000000000000018,171,0.4,365,4,100000,99900,100
79883,1.5000000000000004,4.800000000000003,122,0.6,365,4,100000,99900,100
27493,1.3000000000000005,4.600000000000003,162,0.4,365,4,100000,99900,100
85830,1.6000000000000003,4.200000000000003,72,0.7000000000000001,365,4,100000,99900,100
29732,1.3000000000000005,4.800000000000003,150,0.8,365,4,100000,99900,100
30565,1.3000000000000005,4.900000000000004,108,0.8,365,4,100000,99900,100
68179,1.5000000000000004,3.9000000000000026,136,0.7000000000000001,365,4,100000,99900,100
36315,1.4000000000000004,3.100000000000002,111,0.5,365,4,100000,99900,100
97548,1.7000000000000006,4.800000000000003,100,0.7000000000000001,365,4,100000,99900,100
96897,1.7000000000000006,4.700000000000003,101,0.4,365,4,100000,99900,100
12940,1.3000000000000005,3.400000000000002,114,0.2,365,4,100000,99900,100
21458,1.3000000000000005,4.100000000000003,141,0.1,365,4,100000,99900,100
63554,1.5000000000000004,3.500000000000002,118,0.1,365,4,100000,99900,100
28814,1.3000000000000005,4.700000000000003,181,0.8,365,4,100000,99900,100
8604,1.3000000000000005,3.0000000000000018,173,0.5,365,4,100000,99900,100
96738,1.7000000000000006,4.700000000000003,72,0.2,365,4,100000,99900,100
99286,1.7000000000000006,5.000000000000004,83,0.7000000000000001,365,4,100000,99900,100
46344,1.4000000000000004,3.9000000000000026,92,0.2,365,4,100000,99900,100
46830,1.4000000000000004,3.9000000000000026,152,0.8,365,4,100000,99900,100
99236,1.7000000000000006,5.000000000000004,76,0.6,365,4,100000,99900,100
13507,1.3000000000000005,3.400000000000002,185,0.2,365,4,100000,99900,100
52033,1.4000000000000004,4.3000000000000025,160,0.8,365,4,100000,99900,100
34002,1.4000000000000004,2.9000000000000017,97,0.7000000000000001,365,4,100000,99900,100
69315,1.5000000000000004,4.000000000000003,125,0.8,365,4,100000,99900,100
63263,1.5000000000000004,3.500000000000002,78,0.3,365,4,100000,99900,100
20332,1.3000000000000005,4.000000000000003,147,0.6,365,4,100000,99900,100
42820,1.4000000000000004,3.6000000000000023,135,0.5,365,4,100000,99900,100
30950,1.3000000000000005,4.900000000000004,157,0.4,365,4,100000,99900,100
15855,1.3000000000000005,3.6000000000000023,180,0.6,365,4,100000,99900,100
36343,1.4000000000000004,3.100000000000002,115,0.1,365,4,100000,99900,100
34149,1.4000000000000004,2.9000000000000017,118,0.2,365,4,100000,99900,100
92906,1.6000000000000003,4.800000000000003,118,0.4,365,4,100000,99900,100
45275,1.4000000000000004,3.8000000000000025,119,0.7000000000000001,365,4,100000,99900,100
75549,1.5000000000000004,4.500000000000004,85,0.2,365,4,100000,99900,100
18901,1.3000000000000005,3.9000000000000026,116,0.6,365,4,100000,99900,100
8273,1.3000000000000005,3.0000000000000018,132,0.2,365,4,100000,99900,100
88117,1.6000000000000003,4.400000000000003,99,0.1,365,4,100000,99900,100
71715,1.5000000000000004,4.200000000000003,107,0.7000000000000001,365,4,100000,99900,100
90571,1.6000000000000003,4.600000000000003,124,0.6,365,4,100000,99900,100
32922,1.4000000000000004,2.6000000000000014,86,0.7000000000000001,365,4,100000,99900,100
92938,1.6000000000000003,4.800000000000003,122,0.4,365,4,100000,99900,100
66915,1.5000000000000004,3.8000000000000025,127,0.3,365,4,100000,99900,100
67873,1.5000000000000004,3.9000000000000026,98,0.5,365,4,100000,99900,100
23816,1.3000000000000005,4.3000000000000025,142,0.2,365,4,100000,99900,100
69475,1.5000000000000004,4.000000000000003,145,0.8,365,4,100000,99900,100
7342,1.3000000000000005,2.9000000000000017,166,0.7000000000000001,365,4,100000,99900,100
77398,1.5000000000000004,4.600000000000003,148,0.4,365,4,100000,99900,100
59520,1.4000000000000004,4.900000000000004,140,0.7000000000000001,365,4,100000,99900,100
22424,1.3000000000000005,4.200000000000003,114,0.8,365,4,100000,99900,100
98282,1.7000000000000006,4.900000000000004,78,0.3,365,4,100000,99900,100
81391,1.5000000000000004,4.900000000000004,143,0.1,365,4,100000,99900,100
15697,1.3000000000000005,3.6000000000000023,160,0.8,365,4,100000,99900,100
91442,1.6000000000000003,4.700000000000003,86,0.3,365,4,100000,99900,100
15448,1.3000000000000005,3.6000000000000023,129,0.7000000000000001,365,4,100000,99900,100
43736,1.4000000000000004,3.7000000000000015,88,0.2,365,4,100000,99900,100
26168,1.3000000000000005,4.500000000000004,142,0.8,365,4,100000,99900,100
59143,1.4000000000000004,4.900000000000004,93,0.5,365,4,100000,99900,100
33284,1.4000000000000004,2.8000000000000016,106,0.5,365,4,100000,99900,100
66781,1.5000000000000004,3.8000000000000025,110,0.5,365,4,100000,99900,100
91777,1.6000000000000003,4.700000000000003,128,0.4,365,4,100000,99900,100
17905,1.3000000000000005,3.8000000000000025,140,0.2,365,4,100000,99900,100
14330,1.3000000000000005,3.500000000000002,138,0.7000000000000001,365,4,100000,99900,100
63296,1.5000000000000004,3.500000000000002,82,0.8,365,4,100000,99900,100
67859,1.5000000000000004,3.9000000000000026,96,0.7000000000000001,365,4,100000,99900,100
90505,1.6000000000000003,4.600000000000003,116,0.4,365,4,100000,99900,100
87167,1.6000000000000003,4.3000000000000025,114,0.1,365,4,100000,99900,100
75538,1.5000000000000004,4.500000000000004,83,0.5,365,4,100000,99900,100
71633,1.5000000000000004,4.200000000000003,97,0.5,365,4,100000,99900,100
85962,1.6000000000000003,4.200000000000003,91,0.6,365,4,100000,99900,100
50593,1.4000000000000004,4.200000000000003,141,0.2,365,4,100000,99900,100
58342,1.4000000000000004,4.800000000000003,152,0.3,365,4,100000,99900,100
14210,1.3000000000000005,3.500000000000002,123,0.7000000000000001,365,4,100000,99900,100
50330,1.4000000000000004,4.200000000000003,108,0.3,365,4,100000,99900,100
1205,1.3000000000000005,2.400000000000001,147,0.5,365,4,100000,99900,100
37504,1.4000000000000004,3.200000000000002,110,0.7000000000000001,365,4,100000,99900,100
60732,1.4000000000000004,5.000000000000004,133,0.8,365,4,100000,99900,100
91441,1.6000000000000003,4.700000000000003,86,0.2,365,4,100000,99900,100
95238,1.6000000000000003,5.000000000000004,98,0.4,365,4,100000,99900,100
67985,1.5000000000000004,3.9000000000000026,112,0.5,365,4,100000,99900,100
14589,1.3000000000000005,3.500000000000002,171,0.2,365,4,100000,99900,100
20367,1.3000000000000005,4.000000000000003,152,0.1,365,4,100000,99900,100
31050,1.3000000000000005,4.900000000000004,169,0.8,365,4,100000,99900,100
246,1.3000000000000005,2.300000000000001,95,0.6,365,4,100000,99900,100
77001,1.5000000000000004,4.600000000000003,98,0.7000000000000001,365,4,100000,99900,100
84172,1.6000000000000003,4.000000000000003,85,0.3,365,4,100000,99900,100
62621,1.5000000000000004,3.400000000000002,119,0.4,365,4,100000,99900,100
13110,1.3000000000000005,3.400000000000002,135,0.5,365,4,100000,99900,100
44167,1.4000000000000004,3.7000000000000015,142,0.6,365,4,100000,99900,100
69154,1.5000000000000004,4.000000000000003,105,0.7000000000000001,365,4,100000,99900,100
90278,1.6000000000000003,4.600000000000003,87,0.7000000000000001,365,4,100000,99900,100
62377,1.5000000000000004,3.400000000000002,85,0.7000000000000001,365,4,100000,99900,100
36413,1.4000000000000004,3.100000000000002,123,0.7000000000000001,365,4,100000,99900,100
89291,1.6000000000000003,4.500000000000004,107,0.6,365,4,100000,99900,100
10476,1.3000000000000005,3.200000000000002,106,0.2,365,4,100000,99900,100
14374,1.3000000000000005,3.500000000000002,144,0.3,365,4,100000,99900,100
83806,1.6000000000000003,3.9000000000000026,85,0.7000000000000001,365,4,100000,99900,100
62007,1.5000000000000004,3.300000000000002,109,0.8,365,4,100000,99900,100
25204,1.3000000000000005,4.400000000000003,168,0.8,365,4,100000,99900,100
14409,1.3000000000000005,3.500000000000002,148,0.6,365,4,100000,99900,100
75689,1.5000000000000004,4.500000000000004,102,0.8,365,4,100000,99900,100
20144,1.3000000000000005,4.000000000000003,124,0.2,365,4,100000,99900,100
45227,1.4000000000000004,3.8000000000000025,113,0.7000000000000001,365,4,100000,99900,100
48953,1.4000000000000004,4.100000000000003,96,0.6,365,4,100000,99900,100
8449,1.3000000000000005,3.0000000000000018,154,0.2,365,4,100000,99900,100
26245,1.3000000000000005,4.500000000000004,152,0.5,365,4,100000,99900,100
72040,1.5000000000000004,4.200000000000003,148,0.4,365,4,100000,99900,100
66795,1.5000000000000004,3.8000000000000025,112,0.3,365,4,100000,99900,100
75807,1.5000000000000004,4.500000000000004,117,0.6,365,4,100000,99900,100
11775,1.3000000000000005,3.300000000000002,118,0.5,365,4,100000,99900,100
61707,1.5000000000000004,3.100000000000002,81,0.2,365,4,100000,99900,100
56937,1.4000000000000004,4.700000000000003,135,0.7000000000000001,365,4,100000,99900,100
63431,1.5000000000000004,3.500000000000002,102,0.3,365,4,100000,99900,100
5844,1.3000000000000005,2.8000000000000016,131,0.4,365,4,100000,99900,100
58352,1.4000000000000004,4.800000000000003,153,0.5,365,4,100000,99900,100
60900,1.4000000000000004,5.000000000000004,154,0.8,365,4,100000,99900,100
63453,1.5000000000000004,3.500000000000002,105,0.3,365,4,100000,99900,100
86175,1.6000000000000003,4.200000000000003,119,0.1,365,4,100000,99900,100
75795,1.5000000000000004,4.500000000000004,116,0.2,365,4,100000,99900,100
68189,1.5000000000000004,3.9000000000000026,138,0.1,365,4,100000,99900,100
16861,1.3000000000000005,3.7000000000000015,157,0.5,365,4,100000,99900,100
54145,1.4000000000000004,4.500000000000004,105,0.4,365,4,100000,99900,100
16593,1.3000000000000005,3.7000000000000015,124,0.1,365,4,100000,99900,100
77366,1.5000000000000004,4.600000000000003,144,0.4,365,4,100000,99900,100
46540,1.4000000000000004,3.9000000000000026,116,0.6,365,4,100000,99900,100
21177,1.3000000000000005,4.100000000000003,105,0.3,365,4,100000,99900,100
17639,1.3000000000000005,3.8000000000000025,106,0.5,365,4,100000,99900,100
22342,1.3000000000000005,4.200000000000003,103,0.8,365,4,100000,99900,100
76920,1.5000000000000004,4.600000000000003,88,0.6,365,4,100000,99900,100
11098,1.3000000000000005,3.200000000000002,184,0.2,365,4,100000,99900,100
37453,1.4000000000000004,3.200000000000002,104,0.4,365,4,100000,99900,100
532,1.3000000000000005,2.300000000000001,139,0.7000000000000001,365,4,100000,99900,100
57048,1.4000000000000004,4.700000000000003,149,0.6,365,4,100000,99900,100
10460,1.3000000000000005,3.200000000000002,104,0.2,365,4,100000,99900,100
10746,1.3000000000000005,3.200000000000002,140,0.2,365,4,100000,99900,100
18892,1.3000000000000005,3.9000000000000026,115,0.5,365,4,100000,99900,100
98359,1.7000000000000006,4.900000000000004,89,0.3,365,4,100000,99900,100
47640,1.4000000000000004,4.000000000000003,93,0.1,365,4,100000,99900,100
3303,1.3000000000000005,2.6000000000000014,118,0.7000000000000001,365,4,100000,99900,100
42956,1.4000000000000004,3.6000000000000023,152,0.5,365,4,100000,99900,100
54225,1.4000000000000004,4.500000000000004,115,0.4,365,4,100000,99900,100
68240,1.5000000000000004,3.9000000000000026,144,0.4,365,4,100000,99900,100
20000,1.3000000000000005,4.000000000000003,105,0.8,365,4,100000,99900,100
60722,1.4000000000000004,5.000000000000004,132,0.6,365,4,100000,99900,100
92792,1.6000000000000003,4.800000000000003,104,0.2,365,4,100000,99900,100
47842,1.4000000000000004,4.000000000000003,118,0.3,365,4,100000,99900,100
96576,1.7000000000000006,4.600000000000003,105,0.6,365,4,100000,99900,100
27600,1.3000000000000005,4.600000000000003,175,0.7000000000000001,365,4,100000,99900,100
70706,1.5000000000000004,4.100000000000003,142,0.5,365,4,100000,99900,100
20465,1.3000000000000005,4.000000000000003,164,0.3,365,4,100000,99900,100
59706,1.4000000000000004,4.900000000000004,164,0.1,365,4,100000,99900,100
93991,1.6000000000000003,4.900000000000004,100,0.4,365,4,100000,99900,100
59566,1.4000000000000004,4.900000000000004,146,0.5,365,4,100000,99900,100
1464,1.3000000000000005,2.400000000000001,179,0.8,365,4,100000,99900,100
18928,1.3000000000000005,3.9000000000000026,120,0.1,365,4,100000,99900,100
23692,1.3000000000000005,4.3000000000000025,126,0.6,365,4,100000,99900,100
45103,1.4000000000000004,3.8000000000000025,98,0.3,365,4,100000,99900,100
19224,1.3000000000000005,3.9000000000000026,157,0.2,365,4,100000,99900,100
69436,1.5000000000000004,4.000000000000003,141,0.1,365,4,100000,99900,100
42711,1.4000000000000004,3.6000000000000023,121,0.8,365,4,100000,99900,100
77369,1.5000000000000004,4.600000000000003,144,0.7000000000000001,365,4,100000,99900,100
96462,1.7000000000000006,4.600000000000003,69,0.8,365,4,100000,99900,100
26481,1.3000000000000005,4.500000000000004,182,0.1,365,4,100000,99900,100
3617,1.3000000000000005,2.6000000000000014,158,0.1,365,4,100000,99900,100
76873,1.5000000000000004,4.600000000000003,82,0.2,365,4,100000,99900,100
55714,1.4000000000000004,4.600000000000003,142,0.2,365,4,100000,99900,100
22425,1.3000000000000005,4.200000000000003,115,0.1,365,4,100000,99900,100
53257,1.4000000000000004,4.400000000000003,153,0.8,365,4,100000,99900,100
34099,1.4000000000000004,2.9000000000000017,111,0.6,365,4,100000,99900,100
60562,1.4000000000000004,5.000000000000004,112,0.6,365,4,100000,99900,100
11971,1.3000000000000005,3.300000000000002,143,0.1,365,4,100000,99900,100
64454,1.5000000000000004,3.6000000000000023,99,0.3,365,4,100000,99900,100
33967,1.4000000000000004,2.9000000000000017,92,0.7000000000000001,365,4,100000,99900,100
16627,1.3000000000000005,3.7000000000000015,128,0.3,365,4,100000,99900,100
67746,1.5000000000000004,3.9000000000000026,81,0.4,365,4,100000,99900,100
85058,1.6000000000000003,4.100000000000003,102,0.1,365,4,100000,99900,100
56715,1.4000000000000004,4.700000000000003,108,0.1,365,4,100000,99900,100
43767,1.4000000000000004,3.7000000000000015,92,0.5,365,4,100000,99900,100
41579,1.4000000000000004,3.500000000000002,142,0.5,365,4,100000,99900,100
18924,1.3000000000000005,3.9000000000000026,119,0.5,365,4,100000,99900,100
